GameId,PlayerId,BackPostPass,BlockedShot,Goal,GoalAssist,OffTargetShot,OnTargetShot,PlayerOff,playerOn,SavedShot,SuccessfulDribbling,SuccessfulInterception,SuccessfulPass,SuccessfulTackle,UnsuccessfulDribbling,UnsuccessfulInterception,UnsuccessfulPass,UnsuccessfulTackle,PlayerAttackingScore,PlayerDefendingScore,PlayerTeamPlayScore,PlayerTotalScore
177,9,0,1,0,0,0,0,2,3,0,4,1,16,3,1,0,2,5,150,120,460,730
293,9,0,0,0,0,0,1,2,3,1,5,2,22,5,2,0,6,6,210,260,600,1070
471,9,2,1,1,0,0,5,3,3,4,2,6,13,5,3,0,6,3,480,480,330,1290
472,9,1,0,0,0,3,1,3,3,1,7,0,10,1,2,0,6,0,410,60,240,710
487,9,1,1,0,2,2,1,3,3,1,2,0,5,4,3,0,3,0,400,240,120,760
496,9,1,1,2,0,2,4,2,2,2,1,2,14,0,2,0,13,2,420,40,290,750
497,9,0,1,0,1,0,2,2,2,2,3,0,11,1,2,0,6,0,250,60,270,580
512,9,0,0,0,2,0,0,2,2,0,0,0,7,0,0,0,6,2,280,-40,150,390
528,9,1,0,0,0,0,0,2,2,0,5,1,13,0,4,0,8,0,260,120,310,690
537,9,1,1,0,0,1,0,3,3,0,7,1,15,1,3,0,14,3,360,40,310,710
544,9,0,1,0,0,0,2,2,2,2,5,2,14,2,5,5,4,2,120,110,380,610
547,9,2,2,0,1,0,1,2,2,1,2,0,5,0,4,0,2,2,360,-40,130,450
143,10,0,6,1,0,4,5,1,0,4,3,1,12,2,2,0,4,0,160,160,320,640
241,10,0,1,0,0,0,1,1,1,1,0,1,8,1,0,1,0,2,0,50,240,290
242,10,0,0,0,0,2,3,3,3,3,3,4,16,3,1,0,4,3,160,280,440,880
227,10,0,0,0,0,2,0,4,4,0,0,2,10,5,2,0,4,1,-80,360,260,540
223,10,1,2,2,1,3,6,3,3,4,2,3,23,2,2,1,3,3,620,170,660,1450
224,10,1,0,1,1,1,1,3,3,0,4,2,16,3,4,0,0,2,490,220,480,1190
221,10,0,2,0,0,1,3,3,3,3,1,4,20,0,3,0,7,1,-30,140,530,640
225,10,2,2,2,1,1,2,3,3,0,1,3,14,5,5,0,5,4,550,340,370,1260
226,10,0,0,0,0,2,1,4,4,1,0,2,8,0,1,1,2,1,-30,50,220,240
233,10,0,2,0,0,1,0,2,2,0,2,1,10,3,2,0,4,2,-10,180,260,430
231,10,1,2,0,0,1,2,2,2,2,4,4,8,2,2,5,1,1,260,210,230,700
220,10,0,2,0,0,3,3,3,3,3,4,1,19,5,6,1,3,5,10,230,540,780
228,10,1,0,2,0,1,3,3,3,1,4,2,10,3,4,2,2,3,520,180,280,980
142,10,0,1,2,0,2,5,2,1,3,5,13,16,2,4,5,11,3,450,530,370,1350
229,10,0,2,1,0,6,2,3,3,1,4,5,19,4,7,1,7,2,60,390,500,950
144,10,1,0,1,0,2,1,2,3,0,1,6,7,2,0,6,10,7,310,160,110,580
161,10,0,0,0,0,1,1,2,2,1,1,2,5,1,1,0,1,0,30,140,140,310
230,10,1,2,1,0,3,2,3,3,1,9,7,21,2,8,1,9,2,440,350,540,1330
219,10,0,1,2,0,1,3,2,2,1,2,0,7,2,1,1,5,3,360,50,160,570
232,10,0,1,2,2,0,5,3,3,3,0,6,15,4,5,1,2,2,470,430,430,1330
346,10,0,0,1,0,4,3,2,2,2,0,1,11,2,5,1,0,1,0,130,330,460
351,10,0,1,0,0,3,5,2,2,5,0,1,6,1,4,0,4,3,-70,40,140,110
137,10,2,0,2,5,5,6,3,4,4,5,11,13,0,1,1,1,0,1510,430,380,2320
138,10,0,2,3,1,6,13,3,3,10,10,6,13,0,1,4,6,3,1160,140,330,1630
139,10,0,0,2,0,3,4,2,2,2,6,9,15,0,1,4,15,4,580,240,300,1120
140,10,0,2,9,1,5,13,2,3,4,9,5,8,3,2,1,14,0,1870,370,100,2340
141,10,0,0,1,0,4,3,2,3,2,0,5,12,1,1,6,12,5,120,100,240,460
145,10,0,4,0,0,2,0,3,1,0,0,0,15,0,0,0,3,0,-100,0,420,320
146,10,0,2,0,0,1,1,2,2,1,0,4,10,2,1,1,3,5,-60,170,270,380
147,10,0,2,0,0,2,0,2,2,0,1,0,14,0,3,0,1,0,-100,0,410,310
148,10,0,2,0,0,1,1,2,3,1,0,0,8,0,2,0,5,0,-90,0,190,100
149,10,0,0,0,0,1,0,1,2,0,2,0,19,0,1,0,6,0,60,0,510,570
152,10,0,1,1,0,0,3,1,1,2,3,0,16,0,1,0,3,0,290,0,450,740
153,10,0,3,0,0,2,0,3,2,0,1,0,7,0,1,0,3,0,-60,0,180,120
154,10,0,0,0,0,2,1,1,2,1,0,0,18,0,2,0,2,0,-60,0,520,460
155,10,0,3,3,1,0,5,1,2,2,1,0,5,0,0,0,2,0,620,0,130,750
156,10,0,0,0,0,3,5,2,2,5,3,2,12,1,1,1,4,0,190,130,320,640
157,10,0,1,0,0,2,2,2,3,2,3,4,3,3,3,1,3,1,60,310,60,430
158,10,0,2,0,0,1,1,2,3,1,5,2,12,1,0,0,3,0,220,140,330,690
164,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-20,0,0,-20
245,10,0,0,0,0,0,1,2,2,1,0,0,16,1,1,2,1,4,-10,-40,470,420
206,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,10,0,2,1,0,2,5,2,3,4,6,6,13,2,3,0,2,4,380,280,370,1030
202,10,1,0,0,0,5,1,1,1,1,6,8,8,5,3,0,16,5,310,520,80,910
165,10,1,0,2,2,2,2,1,2,0,1,2,5,3,2,0,2,3,680,200,130,1010
175,10,0,1,2,2,1,4,2,3,2,11,2,24,1,5,0,2,10,990,-60,700,1630
176,10,0,0,0,0,2,0,2,2,0,4,3,7,2,2,1,7,4,120,150,140,410
177,10,0,0,0,0,1,1,2,2,1,4,3,13,1,5,1,5,2,60,130,340,530
290,10,0,1,1,0,6,2,3,3,1,0,0,7,2,4,0,3,5,-30,20,180,170
293,10,0,0,2,0,0,5,2,2,3,4,2,19,7,3,0,10,7,470,360,470,1300
143,11,0,1,0,0,1,3,3,3,3,2,2,5,0,5,0,0,2,-20,40,150,170
159,11,1,2,2,1,2,4,2,3,2,4,2,3,2,3,0,1,0,660,200,80,940
222,11,0,0,0,0,4,1,4,4,1,1,2,11,3,3,2,0,0,-60,240,330,510
227,11,0,1,0,0,2,1,4,4,1,1,2,13,3,4,0,5,0,-90,260,340,510
223,11,0,0,0,0,1,0,4,2,0,3,3,7,0,2,3,2,4,80,10,190,280
224,11,1,0,2,1,6,8,3,3,6,2,7,10,3,1,2,0,1,700,420,300,1420
216,11,3,0,1,2,2,5,3,3,4,4,5,12,2,1,0,3,1,1050,300,330,1680
236,11,0,0,3,0,3,4,2,2,1,2,1,9,1,0,0,1,0,540,100,260,900
221,11,0,2,0,0,3,0,3,3,0,2,4,20,0,3,2,3,0,-60,140,570,650
226,11,1,0,1,0,1,4,4,4,3,2,3,8,5,2,0,11,2,370,380,130,880
233,11,0,0,0,0,1,1,2,2,1,1,0,5,3,0,0,3,1,60,160,120,340
231,11,4,0,1,1,2,4,3,3,3,6,5,14,0,1,0,1,1,1120,180,410,1710
220,11,0,3,0,0,0,3,3,3,3,6,2,9,1,5,1,5,3,150,70,220,440
228,11,1,2,0,1,2,4,3,3,4,8,1,16,2,2,1,4,2,630,110,440,1180
142,11,0,0,1,0,4,3,3,3,2,4,6,5,2,3,6,4,3,260,240,110,610
229,11,0,0,0,0,2,0,3,3,0,3,0,12,4,3,0,1,1,40,220,350,610
144,11,0,0,1,0,1,1,3,4,0,2,2,5,0,0,7,3,5,240,-90,120,270
217,11,0,2,0,0,2,5,2,3,5,4,3,13,1,3,1,5,3,150,110,340,600
218,11,0,2,1,1,2,3,2,3,2,3,3,13,1,2,0,3,1,360,160,360,880
234,11,0,0,1,1,0,2,3,3,1,3,3,14,1,3,1,5,2,370,130,370,870
158,11,1,0,0,0,2,3,3,3,3,7,4,6,0,1,0,1,1,490,140,170,800
230,11,2,1,0,1,1,2,3,3,2,5,1,5,4,7,0,7,4,450,200,80,730
219,11,0,1,3,0,2,3,3,3,0,5,3,5,0,2,1,2,3,600,50,130,780
239,11,0,1,1,1,1,3,2,1,2,3,0,6,3,2,0,3,1,390,160,150,700
232,11,4,0,1,0,1,3,3,3,2,0,4,12,2,1,0,3,0,670,280,330,1280
346,11,0,1,0,1,2,1,3,3,1,3,1,9,2,1,2,3,3,240,80,240,560
351,11,1,0,0,0,0,2,2,2,2,3,0,11,2,1,0,4,1,290,100,290,680
137,11,0,0,2,0,1,6,3,3,4,8,11,7,1,0,1,5,0,770,490,160,1420
138,11,1,1,1,0,2,4,4,4,3,9,11,13,0,1,6,14,3,720,320,250,1290
139,11,0,1,1,0,2,1,3,3,0,7,13,9,0,1,9,10,4,430,350,170,950
140,11,0,2,4,2,4,8,3,3,4,5,8,8,4,1,3,2,1,1100,510,220,1830
141,11,0,1,0,0,2,0,2,2,0,1,4,6,2,1,4,6,3,-20,180,120,280
145,11,0,0,1,0,1,4,1,3,3,0,0,7,0,2,0,3,0,140,0,180,320
146,11,0,0,0,0,3,1,2,3,1,3,1,4,1,4,3,1,6,20,-50,110,80
147,11,0,1,1,0,3,1,0,2,0,5,0,13,0,8,0,5,0,110,0,340,450
148,11,0,0,0,0,0,1,3,2,1,2,0,6,0,3,0,4,0,30,0,140,170
149,11,0,0,0,0,0,3,2,2,3,1,0,8,0,2,0,1,0,50,0,230,280
152,11,0,3,1,0,0,5,2,1,4,1,0,8,0,2,0,1,0,160,0,230,390
153,11,0,2,1,0,0,2,2,2,1,1,0,2,0,4,0,0,0,60,0,60,120
154,11,0,1,0,0,1,1,2,3,1,1,0,7,0,3,0,3,0,-50,0,180,130
155,11,1,2,1,0,2,2,2,2,1,1,0,2,0,2,0,4,0,230,0,20,250
156,11,0,3,0,0,1,2,2,3,2,9,4,8,2,3,1,7,0,330,270,170,770
157,11,0,0,0,0,0,2,3,3,2,5,2,7,1,0,1,3,2,290,90,180,560
161,11,0,1,1,2,2,3,3,3,2,2,2,3,0,1,1,6,1,500,50,30,580
162,11,0,0,0,1,2,0,3,3,0,4,4,6,3,1,0,4,0,290,340,140,770
163,11,0,1,0,0,2,1,3,2,1,2,1,2,4,3,0,2,0,-10,280,40,310
164,11,0,0,1,0,3,2,3,3,1,5,6,4,4,3,0,0,3,300,420,120,840
245,11,0,0,0,0,0,1,3,3,1,2,0,13,0,1,0,4,1,90,-20,350,420
302,11,0,0,0,0,1,0,2,3,0,4,0,4,0,3,0,4,1,100,-20,80,160
303,11,0,0,1,0,1,2,2,2,1,2,0,5,2,3,0,3,6,170,0,120,290
208,11,1,0,0,0,1,4,1,1,4,5,1,4,2,0,0,1,1,450,140,110,700
214,11,0,0,0,2,3,1,2,2,1,5,4,10,6,3,0,3,5,430,420,270,1120
289,11,0,0,0,1,3,7,2,3,7,9,9,20,5,1,2,5,3,670,580,550,1800
215,11,0,1,1,1,0,3,1,3,2,5,2,19,0,3,0,2,1,470,60,550,1080
165,11,0,1,1,1,4,2,3,3,1,3,3,5,6,4,2,1,2,280,420,140,840
166,11,0,0,2,0,2,3,3,3,1,3,1,7,2,3,1,4,3,360,90,170,620
167,11,0,0,1,0,2,3,3,3,2,9,2,3,2,7,0,5,1,410,180,40,630
168,11,1,1,1,2,2,4,2,4,3,11,1,13,2,3,0,10,2,1040,120,290,1450
169,11,0,0,2,0,3,7,2,3,5,4,8,2,4,8,0,5,0,330,560,10,900
170,11,1,1,2,1,4,10,2,3,8,14,8,11,1,2,0,2,0,1310,380,310,2000
172,11,1,0,1,0,1,5,3,3,4,4,9,6,0,1,0,2,0,520,360,160,1040
173,11,0,0,0,0,2,1,3,3,1,10,2,17,1,6,0,6,0,320,140,450,910
174,11,0,1,4,1,3,10,2,2,6,5,4,7,3,4,3,5,6,940,190,160,1290
176,11,0,1,1,0,0,2,2,3,1,2,2,4,0,1,3,6,1,220,30,60,310
177,11,0,0,0,0,3,1,3,3,1,5,0,10,2,1,1,5,6,210,-10,250,450
290,11,0,2,0,0,0,3,1,1,3,3,0,8,1,1,1,4,0,140,50,200,390
293,11,0,0,1,1,2,3,2,3,2,4,1,13,5,4,2,6,2,390,280,330,1000
471,11,1,0,1,0,1,4,3,3,3,3,4,9,1,2,1,3,1,420,190,240,850
472,11,0,0,0,0,1,1,3,3,1,3,0,5,0,4,0,4,2,40,-40,110,110
487,11,0,0,1,0,0,4,3,3,3,8,1,7,1,6,0,7,2,430,60,140,630
496,11,1,3,0,0,1,1,3,3,1,9,0,13,0,6,1,2,0,350,-10,370,710
500,11,1,2,0,0,0,1,3,3,1,1,1,12,0,7,0,5,1,-50,20,310,280
506,11,1,1,2,0,0,7,3,3,5,2,2,12,4,6,0,9,3,430,260,270,960
528,11,0,0,0,0,0,0,3,3,0,1,0,9,1,2,0,10,1,-10,40,170,200
537,11,0,0,0,0,1,1,2,2,1,1,0,11,4,2,0,9,1,0,220,240,460
544,11,0,0,0,1,2,0,3,3,0,0,6,9,1,2,2,4,3,60,220,230,510
547,11,0,0,0,0,0,1,2,2,1,4,1,3,0,3,2,7,1,130,0,20,150
143,12,0,2,0,0,4,0,0,2,0,1,1,15,1,1,1,0,3,-60,30,450,420
159,12,0,0,0,0,0,0,3,3,0,4,1,6,1,0,0,10,1,200,80,80,360
222,12,0,0,0,0,2,0,3,3,0,0,4,11,2,7,0,6,2,-230,240,270,280
246,12,0,0,0,0,1,1,3,3,1,2,3,6,0,5,1,4,1,-40,90,140,190
227,12,0,0,0,0,0,1,3,3,1,1,3,7,0,8,0,6,1,-170,100,150,80
223,12,0,0,0,0,0,0,2,3,0,1,0,7,3,2,0,7,0,-10,180,140,310
224,12,0,0,0,0,2,2,3,3,2,1,5,13,2,1,1,2,2,40,270,370,680
216,12,0,0,1,0,0,2,3,3,1,1,8,21,1,0,0,5,0,220,380,580,1180
221,12,0,0,1,0,1,2,3,3,1,4,9,27,1,3,0,8,1,270,400,730,1400
225,12,0,0,0,0,0,3,3,3,3,4,4,14,2,2,0,2,2,200,240,400,840
226,12,0,1,0,0,2,0,3,3,0,3,5,4,1,4,2,7,1,-10,220,50,260
233,12,0,1,0,0,0,1,2,2,1,3,3,8,1,4,2,5,1,30,140,190,360
250,12,0,1,0,1,1,0,2,2,0,1,3,7,1,1,2,3,0,130,160,180,470
238,12,0,0,0,0,1,0,2,2,0,1,2,6,2,0,0,9,0,40,200,90,330
231,12,1,2,0,1,1,4,3,3,4,2,5,12,2,0,0,6,1,400,300,300,1000
220,12,0,2,0,0,0,1,2,2,1,5,6,25,1,1,0,2,1,200,280,730,1210
228,12,0,1,0,0,1,2,3,3,2,3,6,18,4,3,0,5,1,70,460,490,1020
141,12,0,0,0,0,4,1,2,2,1,2,4,4,0,1,1,3,1,50,130,90,270
142,12,0,1,0,0,0,1,0,2,1,1,0,7,1,1,2,9,3,20,-20,120,120
229,12,0,1,0,0,0,1,2,2,1,0,3,13,0,0,0,1,0,0,120,380,500
144,12,1,0,0,0,3,1,1,2,1,2,8,6,0,0,8,8,7,220,100,100,420
217,12,0,0,0,0,4,3,1,2,3,2,7,10,2,1,0,2,2,90,360,280,730
218,12,0,0,0,0,0,2,2,2,2,1,2,8,2,0,0,4,1,90,180,200,470
234,12,0,1,0,0,2,1,3,3,1,0,2,9,1,1,1,6,0,-50,130,210,290
158,12,0,1,0,0,1,0,1,2,0,1,3,5,1,1,0,4,0,-10,180,110,280
230,12,0,1,0,0,1,1,3,3,1,1,4,9,8,2,2,2,0,-20,620,250,850
219,12,0,1,0,0,0,1,2,3,1,2,3,16,2,3,0,7,3,10,180,410,600
232,12,1,1,1,2,2,6,3,3,5,3,4,16,6,5,1,3,2,620,470,450,1540
346,12,1,1,0,0,1,0,2,2,0,1,5,22,2,5,3,12,3,0,230,540,770
351,12,0,0,0,0,1,0,2,2,0,2,3,13,0,5,0,4,0,-60,120,350,410
137,12,0,1,0,0,1,2,2,3,2,2,3,8,2,0,1,5,0,110,230,190,530
138,12,1,1,0,1,2,0,3,3,0,5,7,11,1,0,1,9,5,480,230,240,950
139,12,0,0,0,0,1,3,2,3,3,2,3,5,0,0,2,5,2,150,60,100,310
140,12,0,0,1,0,2,1,2,4,0,0,11,14,3,0,2,3,3,130,540,390,1060
145,12,0,1,0,0,2,3,2,2,3,0,0,4,0,2,0,1,0,-40,0,110,70
146,12,0,0,0,0,2,1,2,3,1,2,3,8,4,3,0,5,2,10,320,190,520
147,12,0,0,0,0,1,0,2,1,0,3,0,4,0,0,0,0,0,140,0,120,260
148,12,0,0,0,0,0,0,2,3,0,0,0,3,0,1,0,1,0,-30,0,80,50
149,12,0,0,0,0,1,0,2,1,0,0,0,3,0,1,0,3,0,-40,0,60,20
152,12,0,0,0,0,0,0,2,2,0,2,0,16,0,0,0,4,0,100,0,440,540
153,12,0,0,0,0,0,0,2,1,0,2,0,5,0,1,0,2,0,70,0,130,200
154,12,0,1,0,0,0,0,2,0,0,0,0,21,0,2,0,2,0,-80,0,610,530
155,12,0,0,0,0,1,0,1,1,0,1,0,10,0,0,0,2,0,40,0,280,320
156,12,0,1,0,0,0,0,2,3,0,7,3,12,1,2,1,4,0,270,170,320,760
157,12,0,0,0,0,1,0,2,3,0,3,0,9,1,0,0,6,0,140,60,210,410
161,12,0,1,0,0,0,0,3,3,0,1,5,5,0,0,0,1,0,30,200,140,370
162,12,0,0,0,0,0,1,2,3,1,2,2,4,2,1,0,3,1,90,180,90,360
163,12,0,0,0,0,0,0,2,3,0,2,6,7,1,1,0,7,1,70,280,140,490
164,12,0,0,1,0,1,1,2,3,0,0,0,6,1,0,0,1,1,140,40,170,350
203,12,1,0,1,1,1,2,3,3,1,3,5,9,2,2,0,3,2,520,280,240,1040
205,12,0,0,1,0,1,3,2,2,2,2,3,11,1,1,0,4,3,250,120,290,660
207,12,0,0,1,0,0,1,2,3,0,4,2,11,0,0,0,2,0,350,80,310,740
206,12,0,0,0,1,2,1,1,2,1,11,8,26,1,0,0,6,1,690,360,720,1770
209,12,1,0,0,1,2,1,2,2,1,5,4,11,4,3,0,7,5,430,300,260,990
210,12,0,1,1,1,1,5,2,2,4,2,0,9,0,2,0,3,3,380,-60,240,560
211,12,0,1,1,1,1,2,3,2,1,3,3,8,1,0,0,4,4,430,100,200,730
213,12,0,0,0,0,2,0,1,2,0,5,6,17,0,2,0,6,3,170,180,450,800
214,12,0,1,0,0,2,1,2,2,1,3,2,11,2,0,0,6,4,130,120,270,520
289,12,0,0,0,1,2,2,1,2,2,3,6,14,1,3,0,5,1,220,280,370,870
298,12,0,0,0,0,2,1,3,3,1,3,1,7,2,1,0,7,5,120,60,140,320
198,12,0,1,0,0,1,0,2,3,0,5,1,18,0,1,0,3,1,190,20,510,720
291,12,0,0,0,0,1,0,2,3,0,1,2,8,0,1,2,7,4,10,-20,170,160
166,12,0,0,0,0,0,0,2,3,0,1,1,5,3,1,0,9,1,20,200,60,280
167,12,0,0,0,0,1,0,2,3,0,0,4,7,0,0,0,5,2,-10,120,160,270
168,12,0,1,0,0,1,0,1,2,0,6,2,7,0,1,1,3,2,240,30,180,450
169,12,0,0,0,0,0,0,2,3,0,2,1,10,0,0,0,1,0,100,40,290,430
170,12,2,0,0,2,2,1,2,3,1,11,6,20,1,1,1,2,0,1060,290,580,1930
172,12,0,0,0,2,1,0,2,3,0,4,5,5,1,2,0,7,3,410,200,80,690
173,12,0,0,0,0,0,1,2,2,1,2,3,14,1,1,0,2,2,90,140,400,630
174,12,0,0,1,0,0,1,1,3,0,2,1,4,0,3,0,1,2,160,0,110,270
176,12,0,0,0,0,0,1,1,2,1,1,1,10,3,0,0,1,3,70,160,290,520
290,12,0,0,0,0,0,0,2,2,0,3,0,1,0,1,0,2,0,120,0,10,130
293,12,0,0,1,0,0,1,2,1,0,1,1,11,1,2,0,1,0,140,100,320,560
471,12,0,0,0,0,0,1,2,2,1,1,2,4,1,0,1,3,0,70,130,90,290
472,12,0,0,0,0,1,0,2,2,0,0,0,21,0,1,0,4,1,-40,-20,590,530
487,12,0,1,0,0,0,0,2,2,0,0,0,3,0,2,0,8,0,-80,0,10,-70
496,12,0,0,0,0,0,1,2,2,1,4,0,12,4,2,0,14,2,160,200,220,580
500,12,0,1,0,0,1,0,2,2,0,2,1,15,0,4,0,4,0,-50,40,410,400
506,12,0,0,0,1,1,0,3,3,0,5,0,25,3,3,0,7,0,290,180,680,1150
528,12,0,0,0,0,1,1,3,3,1,1,2,15,7,4,1,20,3,-60,510,250,700
537,12,1,0,1,1,1,1,2,2,0,2,0,14,2,2,0,17,2,450,80,250,780
544,12,2,1,0,1,0,1,2,2,1,4,8,30,5,3,3,10,5,510,570,800,1880
547,12,1,0,0,0,0,0,2,2,0,4,0,13,1,4,1,12,2,210,10,270,490
222,13,0,1,0,0,1,3,3,3,3,0,7,9,1,2,1,3,3,-30,270,240,480
227,13,0,0,1,0,1,1,3,3,0,3,3,14,0,1,1,0,3,260,50,420,730
223,13,1,1,1,0,1,1,3,3,0,0,4,10,1,2,0,5,1,190,200,250,640
225,13,2,0,0,0,1,2,3,3,2,4,6,9,0,3,0,4,1,400,220,230,850
216,13,1,2,3,1,1,6,3,3,3,7,1,14,1,2,0,6,3,1020,40,360,1420
221,13,0,3,1,0,2,3,2,2,2,1,2,13,1,1,1,4,0,130,130,350,610
233,13,0,0,1,0,1,3,3,3,2,6,3,9,2,5,2,7,2,330,180,200,710
231,13,1,0,2,0,2,3,3,3,1,2,3,10,2,2,0,4,0,470,240,260,970
220,13,0,0,0,0,2,1,2,2,1,0,1,13,1,1,0,3,4,-30,20,360,350
228,13,0,1,0,1,1,1,2,2,1,3,3,10,2,4,1,1,0,160,230,290,680
229,13,0,0,0,0,0,0,3,3,0,3,5,13,1,2,1,2,0,90,250,370,710
218,13,0,1,3,1,4,9,2,3,6,1,8,15,2,0,0,4,2,700,400,410,1510
234,13,1,0,0,0,4,1,3,3,1,2,7,14,3,0,0,2,0,210,460,400,1070
254,13,0,0,0,0,4,2,2,2,2,1,5,9,3,0,0,6,1,50,360,210,620
230,13,0,0,0,0,0,0,3,3,0,5,7,16,1,2,0,4,0,190,340,440,970
232,13,0,0,1,0,1,1,2,2,0,1,2,11,4,2,0,4,1,130,300,290,720
346,13,0,0,0,0,2,1,2,2,1,1,3,8,3,1,2,3,1,20,260,210,490
159,13,0,0,1,0,2,1,3,3,0,2,0,7,0,0,0,6,0,230,0,150,380
351,13,0,2,0,0,3,0,2,2,0,0,3,12,0,1,0,3,1,-100,100,330,330
137,13,1,0,1,1,1,2,2,3,1,2,5,15,2,0,1,4,2,530,270,410,1210
138,13,1,1,1,0,1,2,3,4,1,5,9,9,0,0,4,3,1,520,300,240,1060
139,13,0,0,0,0,0,0,2,3,0,1,3,9,0,0,2,1,0,50,100,260,410
140,13,0,0,3,1,0,6,3,4,3,0,5,5,1,0,3,5,3,650,170,100,920
141,13,0,1,0,0,1,1,3,3,1,0,2,8,0,0,2,4,0,-10,60,200,250
145,13,0,1,1,1,2,5,2,2,4,0,0,8,0,0,0,0,0,330,0,240,570
146,13,0,0,0,0,0,1,2,2,1,1,0,5,2,0,1,5,1,70,90,100,260
147,13,0,0,0,0,0,2,3,2,2,0,0,9,0,0,0,2,0,40,0,250,290
148,13,0,0,0,0,1,0,3,2,0,0,0,3,0,0,0,1,0,-10,0,80,70
149,13,0,0,0,0,1,2,2,2,2,1,0,5,0,2,0,2,0,20,0,130,150
152,13,0,0,0,0,1,1,1,1,1,0,0,9,0,1,0,0,0,-20,0,270,250
154,13,0,1,0,1,0,1,2,0,1,0,0,9,0,0,0,3,0,140,0,240,380
155,13,0,0,1,0,1,3,2,2,2,1,0,5,0,2,0,2,0,170,0,130,300
156,13,0,0,0,0,0,0,3,3,0,0,1,1,3,0,0,5,0,0,220,-20,200
157,13,0,0,0,0,1,0,3,3,0,1,1,7,0,0,0,2,0,40,40,190,270
158,13,0,0,0,0,0,2,3,3,2,0,1,9,0,1,0,2,0,10,40,250,300
162,13,0,0,1,0,1,3,2,2,2,1,1,7,0,2,0,2,0,170,40,190,400
163,13,0,0,0,0,0,0,2,2,0,1,0,2,0,2,0,2,0,-10,0,40,30
164,13,0,1,2,0,1,3,3,3,1,1,1,5,2,0,0,2,2,340,120,130,590
302,13,0,0,0,0,0,0,1,2,0,4,0,7,1,2,1,4,1,140,30,170,340
303,13,0,0,0,0,1,1,1,2,1,3,0,11,1,1,0,7,5,130,-40,260,350
203,13,0,1,0,0,0,0,3,3,0,1,1,2,1,0,0,3,0,30,100,30,160
204,13,0,1,0,0,1,1,2,2,1,7,3,22,5,1,0,6,1,310,400,600,1310
207,13,0,0,3,1,1,4,2,2,1,7,3,17,3,3,0,6,0,860,300,450,1610
208,13,0,0,0,0,1,0,0,1,0,3,2,10,0,1,0,0,0,110,80,300,490
209,13,0,0,0,0,0,0,1,2,0,1,1,13,2,0,0,3,0,50,160,360,570
210,13,0,0,0,1,2,1,2,2,1,4,4,14,0,0,0,6,1,340,140,360,840
211,13,0,0,0,0,2,1,3,3,1,7,6,15,3,1,0,3,4,320,340,420,1080
212,13,0,0,1,0,0,4,2,2,3,9,6,20,1,0,0,3,0,660,300,570,1530
213,13,0,0,0,0,3,1,2,2,1,6,9,25,1,2,1,6,1,230,390,690,1310
214,13,0,0,2,0,1,3,1,2,1,8,8,12,4,1,2,10,5,680,440,260,1380
289,13,0,0,3,1,2,6,2,3,3,9,5,11,1,4,0,2,4,960,180,310,1450
298,13,0,1,0,0,2,1,2,2,1,6,1,18,2,1,0,10,5,250,60,440,750
299,13,0,0,0,0,1,1,2,3,1,3,0,16,0,3,0,1,8,70,-160,470,380
215,13,0,4,3,0,0,6,3,3,3,0,0,10,1,0,0,3,2,430,20,270,720
165,13,1,0,6,1,1,8,2,3,2,1,3,11,2,1,0,0,0,1220,240,330,1790
166,13,1,0,1,1,0,1,2,2,0,1,0,1,0,0,0,1,0,470,0,20,490
167,13,0,0,0,0,0,0,2,2,0,4,1,8,0,2,1,7,0,140,30,170,340
170,13,1,1,5,0,0,7,2,2,2,5,2,8,1,0,0,2,0,1150,140,220,1510
172,13,0,0,1,0,0,2,2,2,1,1,2,10,0,1,0,6,1,190,60,240,490
173,13,0,0,0,0,2,0,1,2,0,1,1,8,1,0,0,2,0,30,100,220,350
174,13,0,0,1,1,1,2,1,2,1,2,7,9,4,1,0,4,3,370,460,230,1060
175,13,0,0,3,0,1,6,2,2,3,3,0,12,1,1,0,2,4,620,-20,340,940
176,13,0,0,2,1,3,3,2,2,1,3,1,7,4,2,0,5,4,520,200,160,880
177,13,0,1,0,1,0,3,2,3,3,5,1,6,0,2,0,5,4,370,-40,130,460
290,13,0,0,0,2,4,1,2,3,1,2,0,7,5,1,0,6,2,330,260,150,740
293,13,0,0,0,2,2,3,2,2,3,8,2,15,0,4,2,1,3,600,0,440,1040
471,13,1,0,1,1,0,2,2,2,1,1,2,10,1,0,0,1,2,490,100,290,880
472,13,1,1,0,0,2,3,2,2,3,4,0,17,0,3,0,7,1,260,-20,440,680
487,13,0,0,0,0,0,1,2,2,1,0,0,2,0,2,0,0,2,-40,40,60,60
496,13,0,0,0,0,2,1,3,3,1,4,0,16,2,1,0,2,3,170,60,460,690
497,13,1,2,0,0,0,0,3,3,0,0,1,6,0,2,0,9,0,30,40,90,160
500,13,0,1,0,0,1,1,2,2,1,1,1,13,4,2,1,3,1,-20,250,360,590
501,13,0,0,0,0,0,0,2,2,0,2,2,16,3,2,0,8,1,40,240,400,680
506,13,0,1,1,0,2,2,3,3,1,1,2,9,1,2,0,7,0,120,140,200,460
